Timestamp,Milliseconds,X,Y,Z
2019-05-13 08:45:55,37701,31.6,-1.8000001,-33.5
2019-05-13 08:45:55,37801,32.9,-4.0,-32.8
2019-05-13 08:45:55,37901,33.3,-5.7000003,-32.5
2019-05-13 08:45:55,38002,33.100002,-4.9,-32.5
2019-05-13 08:45:55,38101,31.5,-2.0,-33.4
2019-05-13 08:45:55,38201,30.5,-0.3,-33.8
2019-05-13 08:45:55,38301,28.6,1.6,-34.600002
2019-05-13 08:45:56,38402,26.9,6.3,-34.9
2019-05-13 08:45:56,38501,25.800001,7.3,-35.5
2019-05-13 08:45:56,38601,25.300001,8.400001,-35.7
2019-05-13 08:45:56,38701,25.4,7.0,-36.3
2019-05-13 08:45:56,38801,26.0,5.7000003,-36.100002
2019-05-13 08:45:56,38901,26.9,5.7000003,-35.600002
2019-05-13 08:45:56,39001,28.1,5.9,-35.0
2019-05-13 08:45:56,39102,29.300001,3.8,-34.600002
2019-05-13 08:45:56,39201,30.5,-0.4,-34.7
2019-05-13 08:45:56,39301,31.300001,-3.4,-34.4
2019-05-13 08:45:57,39401,31.6,-5.3,-34.100002
2019-05-13 08:45:57,39502,31.4,-6.5,-34.3
2019-05-13 08:45:57,39601,29.7,-4.7000003,-35.2
2019-05-13 08:45:57,39701,28.300001,-0.4,-35.600002
2019-05-13 08:45:57,39801,28.1,2.4,-35.9
2019-05-13 08:45:57,39901,28.0,3.3,-35.8
2019-05-13 08:45:57,40002,28.1,3.1000001,-36.0
2019-05-13 08:45:57,40101,28.1,2.5,-36.3
2019-05-13 08:45:57,40201,28.300001,1.4,-36.4
2019-05-13 08:45:57,40301,29.2,0.3,-35.9
2019-05-13 08:45:58,40402,30.2,-1.6,-35.4
2019-05-13 08:45:58,40501,30.800001,-5.0,-35.3
2019-05-13 08:45:58,40601,28.5,-12.6,-35.5
2019-05-13 08:45:58,40701,26.6,-16.5,-34.4
2019-05-13 08:45:58,40801,21.9,-21.1,-36.8
2019-05-13 08:45:58,40901,18.5,-24.4,-36.4
2019-05-13 08:45:58,41002,17.4,-26.0,-35.5
2019-05-13 08:45:58,41101,17.0,-26.5,-35.5
2019-05-13 08:45:58,41201,16.9,-27.4,-34.5
2019-05-13 08:45:58,41301,18.9,-27.9,-33.8
2019-05-13 08:45:59,41401,22.800001,-29.7,-31.9
2019-05-13 08:45:59,41502,23.4,-31.0,-30.6
2019-05-13 08:45:59,41601,22.800001,-35.8,-27.6
2019-05-13 08:45:59,41701,22.9,-36.100002,-27.7
2019-05-13 08:45:59,41801,23.0,-36.5,-27.2
2019-05-13 08:45:59,41901,26.7,-19.300001,-32.3
2019-05-13 08:45:59,42002,23.6,2.4,-37.9
2019-05-13 08:45:59,42101,25.6,3.0,-37.2
2019-05-13 08:45:59,42201,27.5,-0.90000004,-36.0
2019-05-13 08:45:59,42302,27.800001,-2.0,-36.600002
2019-05-13 08:46:00,42401,29.4,-5.4,-35.2
2019-05-13 08:46:00,42501,30.1,-7.1,-34.9
2019-05-13 08:46:00,42602,30.7,-9.400001,-34.3
2019-05-13 08:46:00,42701,31.2,-11.7,-33.8
2019-05-13 08:46:00,42802,31.1,-13.900001,-33.7
2019-05-13 08:46:00,42901,29.800001,-17.5,-34.2
2019-05-13 08:46:00,43001,28.800001,-19.5,-34.0
2019-05-13 08:46:00,43101,27.2,-20.6,-34.7
2019-05-13 08:46:00,43201,26.0,-21.5,-35.100002
2019-05-13 08:46:00,43301,25.0,-23.300001,-34.600002
2019-05-13 08:46:01,43401,22.1,-30.0,-30.9
2019-05-13 08:46:01,43502,23.1,-31.5,-30.7
2019-05-13 08:46:01,43601,23.2,-32.600002,-29.2
2019-05-13 08:46:01,43701,25.0,-32.4,-28.5
2019-05-13 08:46:01,43801,29.800001,-21.2,-32.2
2019-05-13 08:46:01,43901,28.7,-19.6,-32.100002
2019-05-13 08:46:01,44002,29.300001,-19.2,-33.0
2019-05-13 08:46:01,44101,27.7,-18.2,-34.2
2019-05-13 08:46:01,44201,24.800001,-19.300001,-35.100002
2019-05-13 08:46:01,44301,23.2,-19.6,-35.7
2019-05-13 08:46:02,44401,22.7,-20.1,-35.9
2019-05-13 08:46:02,44502,24.0,-20.4,-35.3
2019-05-13 08:46:02,44602,25.4,-21.1,-34.4
2019-05-13 08:46:02,44701,25.800001,-21.800001,-33.8
2019-05-13 08:46:02,44801,24.9,-22.5,-33.9
2019-05-13 08:46:02,44902,23.7,-23.5,-33.7
2019-05-13 08:46:02,45001,22.6,-24.5,-33.7
2019-05-13 08:46:02,45101,22.2,-25.7,-33.3
2019-05-13 08:46:02,45201,21.6,-27.2,-33.100002
2019-05-13 08:46:02,45301,22.2,-27.7,-32.9
2019-05-13 08:46:03,45402,23.1,-25.7,-33.4
2019-05-13 08:46:03,45501,24.800001,-22.2,-34.2
