Timestamp,Milliseconds,centimeters
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907102,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907103,0.0
2019-05-13 09:00:24,907201,0.0
2019-05-13 09:00:24,907301,0.0
2019-05-13 09:00:25,907401,0.0
2019-05-13 09:00:25,907501,0.0
2019-05-13 09:00:25,907602,0.0
2019-05-13 09:00:25,907701,0.0
2019-05-13 09:00:25,907802,0.0
2019-05-13 09:00:25,907901,0.0
2019-05-13 09:00:25,908001,0.0
2019-05-13 09:00:25,908101,0.0
2019-05-13 09:00:25,908201,0.0
2019-05-13 09:00:25,908302,0.0
2019-05-13 09:00:26,908401,0.0
2019-05-13 09:00:26,908502,0.0
2019-05-13 09:00:26,908601,0.0
2019-05-13 09:00:26,908701,0.0
2019-05-13 09:00:26,908801,0.0
2019-05-13 09:00:26,908901,0.0
2019-05-13 09:00:26,909002,0.0
2019-05-13 09:00:26,909101,0.0
2019-05-13 09:00:26,909201,0.0
2019-05-13 09:00:26,909301,0.0
2019-05-13 09:00:27,909402,0.0
2019-05-13 09:00:27,909501,0.0
2019-05-13 09:00:27,909601,0.0
2019-05-13 09:00:27,909701,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936055,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936056,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936057,0.0
2019-05-13 09:00:53,936101,0.0
2019-05-13 09:00:53,936201,0.0
2019-05-13 09:00:53,936302,0.0
2019-05-13 09:00:54,936401,0.0
2019-05-13 09:00:54,936502,0.0
2019-05-13 09:00:54,936601,0.0
2019-05-13 09:00:54,936701,0.0
2019-05-13 09:00:54,936802,0.0
2019-05-13 09:00:54,936901,0.0
2019-05-13 09:00:54,937002,0.0
2019-05-13 09:00:54,937101,0.0
2019-05-13 09:00:54,937201,0.0
2019-05-13 09:00:54,937301,0.0
2019-05-13 09:00:55,937401,0.0
2019-05-13 09:00:55,937502,0.0
2019-05-13 09:00:55,937601,0.0
2019-05-13 09:00:55,937701,0.0
2019-05-13 09:00:55,937802,0.0
2019-05-13 09:00:55,937901,0.0
2019-05-13 09:00:55,938001,0.0
2019-05-13 09:00:55,938101,0.0
2019-05-13 09:00:55,938201,0.0
2019-05-13 09:00:55,938302,0.0
2019-05-13 09:00:56,938401,0.0
2019-05-13 09:00:56,938502,0.0
2019-05-13 09:00:56,938601,0.0
2019-05-13 09:00:56,938701,0.0
2019-05-13 09:00:56,938802,0.0
2019-05-13 09:00:56,938901,0.0
2019-05-13 09:00:56,939001,0.0
2019-05-13 09:00:56,939101,0.0
2019-05-13 09:00:56,939201,0.0
2019-05-13 09:00:56,939301,0.0
2019-05-13 09:00:57,939402,0.0
2019-05-13 09:00:57,939501,0.0
2019-05-13 09:00:57,939601,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947048,0.0
2019-05-13 09:01:04,947101,0.0
2019-05-13 09:01:04,947201,0.0
2019-05-13 09:01:04,947302,0.0
2019-05-13 09:01:05,947402,0.0
2019-05-13 09:01:05,947501,0.0
2019-05-13 09:01:05,947602,0.0
2019-05-13 09:01:05,947701,0.0
2019-05-13 09:01:05,947801,0.0
2019-05-13 09:01:05,947901,0.0
2019-05-13 09:01:05,948002,0.0
2019-05-13 09:01:05,948101,0.0
2019-05-13 09:01:05,948201,0.0
2019-05-13 09:01:05,948302,0.0
2019-05-13 09:01:06,948401,0.0
2019-05-13 09:01:06,948501,0.0
2019-05-13 09:01:06,948601,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953056,0.0
2019-05-13 09:01:10,953101,0.0
2019-05-13 09:01:10,953201,0.0
2019-05-13 09:01:10,953301,0.0
2019-05-13 09:01:11,953401,0.0
2019-05-13 09:01:11,953502,0.0
2019-05-13 09:01:11,953601,0.0
2019-05-13 09:01:11,953701,0.0
2019-05-13 09:01:11,953801,0.0
2019-05-13 09:01:11,953901,0.0
2019-05-13 09:01:11,954002,0.0
2019-05-13 09:01:11,954101,0.0
2019-05-13 09:01:11,954201,0.0
2019-05-13 09:01:11,954301,0.0
2019-05-13 09:01:12,954402,0.0
2019-05-13 09:01:12,954501,0.0
2019-05-13 09:01:12,954602,0.0
2019-05-13 09:01:12,954701,0.0
2019-05-13 09:01:12,954802,0.0
2019-05-13 09:01:12,954901,0.0
2019-05-13 09:01:12,955001,0.0
2019-05-13 09:01:12,955101,0.0
2019-05-13 09:01:12,955201,0.0
2019-05-13 09:01:12,955302,0.0
2019-05-13 09:01:13,955401,0.0
2019-05-13 09:01:13,955501,0.0
2019-05-13 09:01:13,955601,0.0
2019-05-13 09:01:13,955701,0.0
2019-05-13 09:01:13,955802,0.0
2019-05-13 09:01:13,955901,0.0
2019-05-13 09:01:13,956001,0.0
2019-05-13 09:01:13,956101,0.0
2019-05-13 09:01:13,956201,0.0
2019-05-13 09:01:13,956302,0.0
2019-05-13 09:01:14,956401,0.0
2019-05-13 09:01:14,956501,0.0
2019-05-13 09:01:14,956601,0.0
2019-05-13 09:01:14,956702,0.0
2019-05-13 09:01:14,956801,0.0
2019-05-13 09:01:14,956901,0.0
2019-05-13 09:01:14,957001,0.0
2019-05-13 09:01:14,957101,0.0
2019-05-13 09:01:14,957201,0.0
2019-05-13 09:01:14,957301,0.0
2019-05-13 09:01:15,957402,0.0
2019-05-13 09:01:15,957501,0.0
2019-05-13 09:01:15,957601,0.0
2019-05-13 09:01:15,957701,0.0
2019-05-13 09:01:15,957801,0.0
2019-05-13 09:01:15,957902,0.0
2019-05-13 09:01:15,958001,0.0
2019-05-13 09:01:15,958101,0.0
2019-05-13 09:01:15,958201,0.0
2019-05-13 09:01:15,958302,0.0
2019-05-13 09:01:16,958401,0.0
2019-05-13 09:01:16,958501,0.0
2019-05-13 09:01:16,958601,0.0
2019-05-13 09:01:16,958701,0.0
2019-05-13 09:01:16,958802,0.0
2019-05-13 09:01:16,958901,0.0
2019-05-13 09:01:16,959001,0.0
2019-05-13 09:01:16,959102,0.0
2019-05-13 09:01:16,959201,0.0
2019-05-13 09:01:16,959301,0.0
2019-05-13 09:01:17,959401,0.0
2019-05-13 09:01:17,959501,0.0
2019-05-13 09:01:17,959602,0.0
2019-05-13 09:01:17,959701,0.0
2019-05-13 09:01:17,959801,0.0
2019-05-13 09:01:17,959901,0.0
2019-05-13 09:01:17,960002,0.0
2019-05-13 09:01:17,960101,0.0
2019-05-13 09:01:17,960201,0.0
2019-05-13 09:01:17,960301,0.0
2019-05-13 09:01:18,960402,0.0
2019-05-13 09:01:18,960501,0.0
2019-05-13 09:01:18,960601,0.0
2019-05-13 09:01:18,960701,0.0
2019-05-13 09:01:18,960802,0.0
2019-05-13 09:01:18,960901,0.0
2019-05-13 09:01:18,961001,0.0
2019-05-13 09:01:18,961101,0.0
2019-05-13 09:01:18,961201,0.0
2019-05-13 09:01:18,961302,0.0
2019-05-13 09:01:19,961401,0.0
2019-05-13 09:01:19,961501,0.0
2019-05-13 09:01:19,961601,0.0
2019-05-13 09:01:19,961701,0.0
2019-05-13 09:01:19,961802,0.0
2019-05-13 09:01:19,961901,0.0
2019-05-13 09:01:19,962001,0.0
2019-05-13 09:01:19,962102,0.0
2019-05-13 09:01:19,962290,0.0
2019-05-13 09:01:19,962301,0.0
2019-05-13 09:01:20,962401,0.0
2019-05-13 09:01:20,962502,0.0
2019-05-13 09:01:20,962601,0.0
2019-05-13 09:01:20,962701,0.0
2019-05-13 09:01:20,962802,0.0
2019-05-13 09:01:20,962901,0.0
2019-05-13 09:01:20,963002,0.0
2019-05-13 09:01:20,963101,0.0
2019-05-13 09:01:20,963201,0.0
2019-05-13 09:01:20,963302,0.0
2019-05-13 09:01:21,963401,0.0
2019-05-13 09:01:21,963502,0.0
2019-05-13 09:01:21,963601,0.0
2019-05-13 09:01:21,963701,0.0
2019-05-13 09:01:21,963801,0.0
2019-05-13 09:01:21,963901,0.0
2019-05-13 09:01:21,964002,0.0
2019-05-13 09:01:21,964101,0.0
