Timestamp,Milliseconds,X,Y,Z
2019-05-13 08:45:38,21202,-0.36330315,4.348054,8.782528
2019-05-13 08:45:38,21301,-0.13030484,4.391536,8.767427
2019-05-13 08:45:39,21401,-0.027352557,3.9913492,8.957608
2019-05-13 08:45:39,21501,0.075397916,3.644124,9.104123
2019-05-13 08:45:39,21601,0.45718905,4.070538,8.910223
2019-05-13 08:45:39,21701,0.71887296,4.543447,8.660871
2019-05-13 08:45:39,21801,0.88297075,4.30944,8.76467
2019-05-13 08:45:39,21901,0.7469128,3.204308,9.23823
2019-05-13 08:45:39,22001,0.8706637,2.6826694,9.392316
2019-05-13 08:45:39,22102,0.12746099,2.8651476,9.377902
2019-05-13 08:45:39,22201,-0.2535374,3.0952477,9.30191
2019-05-13 08:45:39,22301,-0.17839023,3.269172,9.243975
2019-05-13 08:45:40,22401,-0.14660832,3.1947856,9.270503
2019-05-13 08:45:40,22502,0.030317836,3.2220957,9.262156
2019-05-13 08:45:40,22601,-0.3023387,3.0463247,9.316591
2019-05-13 08:45:40,22701,-0.3655933,3.2718065,9.237532
2019-05-13 08:45:40,22801,0.21767479,3.2124927,9.262984
2019-05-13 08:45:40,22901,0.5794828,2.5531492,9.450715
2019-05-13 08:45:40,23002,0.8259382,1.8438288,9.596276
2019-05-13 08:45:40,23101,0.59142315,2.1181962,9.556874
2019-05-13 08:45:40,23201,0.2343658,2.463918,9.4891815
2019-05-13 08:45:40,23301,0.1035558,2.7525706,9.411855
2019-05-13 08:45:41,23401,0.056829996,3.0875444,9.30775
2019-05-13 08:45:41,23502,0.30052075,2.603979,9.449834
2019-05-13 08:45:41,23601,-0.00479571,2.6716356,9.435715
2019-05-13 08:45:41,23701,-0.3625844,2.7075784,9.418489
2019-05-13 08:45:41,23801,-0.11262889,3.2506776,9.251529
2019-05-13 08:45:41,23901,0.4572202,3.176809,9.266564
2019-05-13 08:45:41,24001,0.92328006,2.3949387,9.4647875
2019-05-13 08:45:41,24102,1.1108836,1.1357602,9.677106
2019-05-13 08:45:41,24201,0.8771386,1.5672379,9.640787
2019-05-13 08:45:41,24301,0.21102323,2.078144,9.581605
2019-05-13 08:45:42,24401,0.10470066,2.6523736,9.440568
2019-05-13 08:45:42,24501,-0.10684943,2.7940512,9.399588
2019-05-13 08:45:42,24601,-0.33358365,2.6946316,9.423272
2019-05-13 08:45:42,24702,-0.56567305,2.9066813,9.348882
2019-05-13 08:45:42,24801,-0.50024736,2.9687703,9.333088
2019-05-13 08:45:42,24901,-0.32838616,3.432654,9.180382
2019-05-13 08:45:42,25001,-0.07690087,3.4029934,9.19696
2019-05-13 08:45:42,25105,0.4282973,2.9572325,9.340326
2019-05-13 08:45:42,25201,0.91400874,2.2720788,9.495927
2019-05-13 08:45:42,25301,0.6548465,2.0359752,9.570599
2019-05-13 08:45:43,25402,0.0022160686,2.8568475,9.3813
2019-05-13 08:45:43,25501,-0.342071,3.0383358,9.317825
2019-05-13 08:45:43,25601,-0.62444824,2.9083369,9.3446245
2019-05-13 08:45:43,25701,-0.5248751,3.0831747,9.294563
2019-05-13 08:45:43,25801,-0.28035015,3.097796,9.300292
2019-05-13 08:45:43,25902,-0.17174028,3.2631156,9.24624
2019-05-13 08:45:43,26001,-0.4272804,3.4934711,9.153331
2019-05-13 08:45:43,26102,-0.75327235,3.4694664,9.14143
2019-05-13 08:45:43,26201,-0.91649497,3.2725208,9.198968
2019-05-13 08:45:43,26301,-0.9582214,2.9919338,9.289806
2019-05-13 08:45:44,26401,-0.8319966,2.6857953,9.394928
2019-05-13 08:45:44,26502,-0.82459664,2.4313197,9.464623
2019-05-13 08:45:44,26601,-0.6549919,2.3367221,9.5016365
2019-05-13 08:45:44,26701,-0.57541734,2.5051842,9.463791
2019-05-13 08:45:44,26801,-0.72203153,2.7891076,9.373897
2019-05-13 08:45:44,26902,-0.6737918,3.3541336,9.190547
2019-05-13 08:45:44,27001,-0.56307197,3.6827676,9.071412
2019-05-13 08:45:44,27101,-0.33195788,3.7780921,9.043572
2019-05-13 08:45:44,27201,0.21800855,4.2167683,8.851086
2019-05-13 08:45:44,27302,0.58018386,4.5373397,8.674462
2019-05-13 08:45:45,27401,0.6710633,5.0554786,8.376285
2019-05-13 08:45:45,27501,0.8407547,4.984524,8.403452
2019-05-13 08:45:45,27601,0.8328161,4.82185,8.498619
2019-05-13 08:45:45,27701,1.1319138,4.6695824,8.548925
2019-05-13 08:45:45,27801,1.0357212,4.404523,8.70045
2019-05-13 08:45:45,27902,0.81515497,4.6148133,8.614485
2019-05-13 08:45:45,28001,0.5880697,4.744154,8.562567
2019-05-13 08:45:45,28101,0.46902856,4.110461,8.891258
2019-05-13 08:45:45,28201,0.5301529,4.0971065,8.893988
2019-05-13 08:45:45,28302,0.28808075,4.383684,8.767593
2019-05-13 08:45:46,28401,0.25793257,4.473994,8.722797
2019-05-13 08:45:46,28501,0.3754742,4.4253564,8.743318
2019-05-13 08:45:46,28601,0.5702809,3.9868135,8.941502
2019-05-13 08:45:46,28701,0.45860362,3.3928697,9.189587
2019-05-13 08:45:46,28802,0.51127124,3.6480048,9.088511
2019-05-13 08:45:46,28901,0.5174138,3.7239318,9.057316
