Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907103,-0.107127,0.630363,-0.766254,0.0634,0.0
2019-05-13 09:00:24,907201,-0.101573,0.633925,-0.764498,0.057993,0.0
2019-05-13 09:00:24,907301,-0.105532,0.633843,-0.762554,0.074946,0.0
2019-05-13 09:00:25,907402,-0.110329,0.636644,-0.757379,0.094273,0.0
2019-05-13 09:00:25,907501,-0.106901,0.640703,-0.752955,0.105495,0.0
2019-05-13 09:00:25,907601,-0.102037,0.652652,-0.743463,0.10438,0.0
2019-05-13 09:00:25,907701,-0.118556,0.671819,-0.722696,0.110966,0.0
2019-05-13 09:00:25,907802,-0.149622,0.69542,-0.693132,0.116494,0.0
2019-05-13 09:00:25,907901,-0.194835,0.738254,-0.638697,0.095312,0.0
2019-05-13 09:00:25,908001,-0.227169,0.739188,-0.630581,0.066044,0.0
2019-05-13 09:00:25,908101,-0.273919,0.691041,-0.665108,0.071138,0.0
2019-05-13 09:00:25,908202,-0.30429,0.668733,-0.672216,0.091254,0.0
2019-05-13 09:00:25,908301,-0.326856,0.656178,-0.673926,0.091749,0.0
2019-05-13 09:00:26,908401,-0.358939,0.633083,-0.676229,0.114376,0.0
2019-05-13 09:00:26,908501,-0.373065,0.615991,-0.679492,0.140237,0.0
2019-05-13 09:00:26,908602,-0.372237,0.601722,-0.679036,0.195649,0.0
2019-05-13 09:00:26,908701,-0.374257,0.600447,-0.678101,0.198929,0.0
2019-05-13 09:00:26,908801,-0.347115,0.595794,-0.687166,0.228784,0.0
2019-05-13 09:00:26,908901,-0.314849,0.597282,-0.698856,0.236057,0.0
2019-05-13 09:00:26,909002,-0.290811,0.597371,-0.708206,0.238788,0.0
2019-05-13 09:00:26,909101,-0.286134,0.58778,-0.71292,0.253743,0.0
2019-05-13 09:00:26,909201,-0.2707,0.584139,-0.720373,0.258,0.0
2019-05-13 09:00:26,909302,-0.260071,0.587934,-0.724957,0.247249,0.0
2019-05-13 09:00:27,909401,-0.249049,0.589755,-0.730698,0.237155,0.0
2019-05-13 09:00:27,909501,-0.244057,0.59573,-0.732067,0.222753,0.0
2019-05-13 09:00:27,909602,-0.242646,0.597616,-0.734644,0.210415,0.0
2019-05-13 09:00:27,909701,-0.234022,0.599955,-0.733765,0.216505,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936056,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
2019-05-13 09:00:53,936057,-0.23169,0.600299,-0.733804,0.217923,0.0
