Timestamp,Milliseconds,Illuminance
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452067,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452068,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452083,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452084,0.0
2019-05-13 08:52:49,452101,0.0
2019-05-13 08:52:49,452202,0.0
2019-05-13 08:52:49,452301,0.0
2019-05-13 08:52:50,452401,0.0
2019-05-13 08:52:50,452501,0.0
2019-05-13 08:52:50,452601,0.0
2019-05-13 08:52:50,452701,0.0
2019-05-13 08:52:50,452802,0.0
2019-05-13 08:52:50,452901,0.0
2019-05-13 08:52:50,453001,0.0
2019-05-13 08:52:50,453101,0.0
2019-05-13 08:52:50,453201,0.0
2019-05-13 08:52:50,453302,0.0
2019-05-13 08:52:51,453401,0.0
2019-05-13 08:52:51,453501,0.0
2019-05-13 08:52:51,453601,0.0
2019-05-13 08:52:51,453702,0.0
2019-05-13 08:52:51,453801,0.0
2019-05-13 08:52:51,453901,0.0
2019-05-13 08:52:51,454001,0.0
2019-05-13 08:52:51,454101,0.0
2019-05-13 08:52:51,454202,0.0
2019-05-13 08:52:51,454301,0.0
2019-05-13 08:52:52,454401,0.0
2019-05-13 08:52:52,454501,0.0
2019-05-13 08:52:52,454601,0.0
2019-05-13 08:52:52,454702,0.0
2019-05-13 08:52:52,454801,0.0
2019-05-13 08:52:52,454901,0.0
2019-05-13 08:52:52,455001,0.0
2019-05-13 08:52:52,455101,0.0
2019-05-13 08:52:52,455201,0.0
2019-05-13 08:52:52,455302,0.0
2019-05-13 08:52:53,455401,0.0
2019-05-13 08:52:53,455501,0.0
2019-05-13 08:52:53,455601,0.0
2019-05-13 08:52:53,455701,0.0
2019-05-13 08:52:53,455801,0.0
2019-05-13 08:52:53,455902,0.0
2019-05-13 08:52:53,456001,0.0
2019-05-13 08:52:53,456101,0.0
2019-05-13 08:52:53,456201,0.0
2019-05-13 08:52:53,456301,0.0
2019-05-13 08:52:54,456402,0.0
2019-05-13 08:52:54,456501,0.0
2019-05-13 08:52:54,456601,0.0
2019-05-13 08:52:54,456701,0.0
2019-05-13 08:52:54,456801,0.0
2019-05-13 08:52:54,456902,0.0
2019-05-13 08:52:54,457001,0.0
2019-05-13 08:52:54,457101,0.0
2019-05-13 08:52:54,457201,0.0
2019-05-13 08:52:54,457301,0.0
2019-05-13 08:52:55,457402,0.0
2019-05-13 08:52:55,457501,0.0
2019-05-13 08:52:55,457601,0.0
2019-05-13 08:52:55,457701,0.0
2019-05-13 08:52:55,457802,0.0
2019-05-13 08:52:55,457901,0.0
2019-05-13 08:52:55,458001,0.0
2019-05-13 08:52:55,458101,0.0
2019-05-13 08:52:55,458201,0.0
2019-05-13 08:52:55,458301,0.0
2019-05-13 08:52:56,458402,0.0
2019-05-13 08:52:56,458501,0.0
2019-05-13 08:52:56,458601,0.0
2019-05-13 08:52:56,458701,0.0
2019-05-13 08:52:56,458802,0.0
2019-05-13 08:52:56,458901,0.0
2019-05-13 08:52:56,459001,0.0
2019-05-13 08:52:56,459101,0.0
2019-05-13 08:52:56,459201,0.0
2019-05-13 08:52:56,459301,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520044,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520045,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520046,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
2019-05-13 08:53:57,520047,0.0
